,Date,Price,RSI,MovingAverage10,EMA10,MovingAverage21,EMA21,MovingAverage50,EMA50,LowerBB,MidBB,UpperBB,MACD1,MACD2,MACD3,Momentum12,RoC12,Momentum14,RoC14,Momentum21,RoC21,AvgSentiment,TweetFreq
167,2011-01-01,0.3,75.3694757073866,0.2758617644067795,0.2809939022872177,0.2583294433497536,0.265562360908948,0.2536094506954997,0.2435768091484052,0.2132086210055419,0.2602532349210987,0.3072978488366556,0.0157870129468641,0.0100721698750991,0.005714843071765,1.1235955056179774,0.1235955056179774,1.2448132780082988,0.2448132780082987,1.3157894736842104,0.3157894736842104,1.0,1.371478728364923e-05
168,2011-01-02,0.29997,75.93762930825122,0.2808617516072472,0.28444410187136,0.2621445094486654,0.2686903280990436,0.2540888506954997,0.2457883068288599,0.2162714371282,0.2638714730859146,0.3114715090436292,0.0164376552012893,0.0113452669403371,0.0050923882609521,1.2424410489546047,0.2424410489546046,1.2493544356518118,0.2493544356518117,1.364407877480136,0.364407877480136,0.5,0.0
169,2011-01-03,0.295,64.97622959634054,0.2855617516072472,0.2863633560765672,0.2653537838913473,0.271082116453676,0.2544080506954997,0.2477181771492968,0.2174705271394196,0.2662869730859146,0.3151034190324097,0.0163636267088725,0.0123489388940442,0.0040146878148283,1.18,0.1799999999999999,1.1048689138576775,0.1048689138576777,1.2961037464355831,0.2961037464355834,0.5,0.0
170,2011-01-04,0.29895,90.0139266988025,0.2904667516072472,0.2886518367899186,0.2678423553199187,0.2736155604124327,0.2550177595791935,0.2497272682414812,0.2199841375301371,0.2692344730859146,0.3184848086416921,0.0164342468164221,0.0131660004785198,0.0032682463379023,1.1959429008477054,0.1959429008477053,1.238216326915955,0.238216326915955,1.2118448254894807,0.2118448254894807,0.5,0.0
171,2011-01-05,0.298916302162478,88.61579072869291,0.2938621690824079,0.290518103221293,0.2706478935181319,0.275915627844255,0.2564960856224429,0.2516562499638732,0.2216060335791462,0.2716822881940385,0.3217585428089308,0.016299602949926,0.013792720972801,0.0025068819771249,1.2053076700099918,0.2053076700099919,1.195665208649912,0.195665208649912,1.2454845923436584,0.2454845923436583,0.5,0.0
172,2011-01-06,0.298,87.39269357064111,0.2971836302162478,0.2918784480901488,0.272935512565751,0.2779232980402318,0.2576172989479836,0.2534736519260743,0.2250144034586383,0.2744494974284044,0.3238845913981705,0.0159352669509644,0.0142212301684337,0.0017140367825306,1.1924769907963184,0.1924769907963184,1.1921424467389736,0.1921424467389737,1.1921907505200833,0.1921907505200832,0.5,0.0
173,2011-01-07,0.32,92.72820667921252,0.3010836302162478,0.2969914575283035,0.2766185689794327,0.2817484527638471,0.2586361431326709,0.2560825283211302,0.2276117764582822,0.2783994974284044,0.3291872183985266,0.0172232057899435,0.0148216252927357,0.0024015804972078,1.207719771602615,0.2077197716026146,1.2903225806451613,0.2903225806451613,1.318740288946516,0.318740288946516,0.5,0.0
174,2011-01-08,0.3229,92.81350282822784,0.3033736302162478,0.3017021016140665,0.2805185689794327,0.2854895025125882,0.259528343132671,0.2587028213281447,0.231399306040383,0.2825394974284044,0.3336796888164259,0.0182673378627626,0.0155107678067411,0.0027565700560215,1.2194781654386158,0.2194781654386156,1.2921168467386954,0.2921168467386955,1.3398340248962657,0.3398340248962657,0.5,0.0
175,2011-01-09,0.323,91.28379417719452,0.3056736302162478,0.3055744467751453,0.2844661880270518,0.2888995477387165,0.2603280238340152,0.2612242793152763,0.2317100821490318,0.2853394974284044,0.338968912707777,0.0188851924740852,0.0161856527402099,0.0026995397338752,1.1494661921708185,0.1494661921708184,1.2190421444613893,0.2190421444613892,1.3452728029987504,0.3452728029987505,1.0,1.371478728364923e-05
176,2011-01-10,0.32659,91.92723509159848,0.3083326302162478,0.3093954564523916,0.2873038070746709,0.2923259524897423,0.2613248238340152,0.2637876409107557,0.2371355435751496,0.2895971973115137,0.3420588510478778,0.0194404324974964,0.0168366086916672,0.0026038238058292,1.0886333333333331,0.0886333333333333,1.2334139797169323,0.2334139797169323,1.2231835205992507,0.2231835205992508,0.5,0.0
177,2011-01-11,0.32659,89.65037397808312,0.3109916302162477,0.3125217370974112,0.2913587593442988,0.2954408658997657,0.2621566238340151,0.2662504785220986,0.2419632768912935,0.2934266973115137,0.3448901177317339,0.0196539062195708,0.0174000681972479,0.0022538380223229,1.0886333333333331,0.0886333333333333,1.162241992882562,0.1622419928825621,1.3526980103946538,0.3526980103946537,0.5,0.0
